bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
OverlapSucceeded_2.iteration.1 0.99 maker-168458870-augustus-gene-0.75-mRNA-1 16 4632439 883M824N1832M MD:Z:106C646T14C13A170T99C179C126A107T45T418A45A78C5G362T23C37G11C88G103T20 NM:i:20 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 824 1 824
OverlapSucceeded_2.iteration.1 0.99 maker-168549194-augustus-gene-0.23-mRNA-1 16 4631834 482M283N96M MD:Z:247G330 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 283 1 283
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168512853-processed-gene-1.71-mRNA-1 0 6893547 375M MD:Z:64G181A128 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168548118-augustus-gene-0.54-mRNA-1 0 4632421 2534M616N848M MD:Z:15A440A794T471A137A1520 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 616 1 616
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168319402-processed-gene-0.1-mRNA-1 16 6894143 684M MD:Z:6C47G326G41A5G128C97T27 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168513473-augustus-gene-0.5-mRNA-1 16 4632140 509M493N309M MD:Z:26T278T32G479 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 493 1 493
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168552730-processed-gene-0.65-mRNA-1 0 4672511 624M MD:Z:624 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_1.iteration.1 0.99 maker-165889842-augustus-gene-0.7-mRNA-1 0 5100163 414M235N1334M MD:Z:103C2C100G170T2A365G158C130A223A246C44C16T177 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 235 1 235
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168394452-processed-gene-0.40-mRNA-1 16 4672517 2826M MD:Z:7A132G201G864T246C1206A164 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168577634-processed-gene-0.43-mRNA-1 0 4672871 300M MD:Z:300 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_5.iteration.1 0.99 snap_masked-166771316-processed-gene-0.7-mRNA-1 16 5636321 303M MD:Z:303 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168563455-processed-gene-1.52-mRNA-1 16 4296125 1026M MD:Z:150C320C40G450G62 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1.extra 0.99 augustus_masked-168559654-processed-gene-0.3-mRNA-1 16 8583172 906M MD:Z:18G15G127C3T47T26A48C58G3C50G3G19C48G44C12C6T17A1C45C13T44C30C26A33G11A20C2C25T35CT36T10 NM:i:31 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168544925-processed-gene-0.0-mRNA-1 16 6982078 2700M MD:Z:30G44T119A610T293G40A115C227C254CC55A159C18T15G139G325C121G49G69 NM:i:18 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_1.iteration.1 0.99 snap_masked-164093659-processed-gene-0.2-mRNA-1 0 5100480 834M MD:Z:34TG29G71A10A10G20A215T18A181C21C14T4A38T9G70A10C30C32 NM:i:18 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168577036-processed-gene-1.3-mRNA-1 0 4364396 2157M MD:Z:108G178C383C357A1G71C776T104T18A52G99 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168244021-processed-gene-0.0-mRNA-1 16 6981950 1872M MD:Z:147G382C35G297G155A53A200C22C217A355 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168235354-processed-gene-0.3-mRNA-1 16 4672387 1254M MD:Z:17T303C35T182C86G19T66A445G93 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168247724-processed-gene-0.41-mRNA-1 0 4672645 303M MD:Z:303 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-164484758-processed-gene-0.0-mRNA-1 0 739111 303M MD:Z:156C1A1A67G27T8T7GT1G5C20 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_4.iteration.4 0.99 augustus_masked-168577341-processed-gene-0.13-mRNA-1 0 5353238 198M MD:Z:133C64 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168462972-processed-gene-0.11-mRNA-1 16 6981612 1222M321N345M616N1055M MD:Z:2043C15G562 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 321,616 2 616,321
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168470123-processed-gene-0.124-mRNA-1 16 4672374 270M MD:Z:270 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168395513-processed-gene-0.10-mRNA-1 0 4672666 1059M963N30M MD:Z:29A230A119G573A115T8A9 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 963 1 963
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168571282-processed-gene-0.4-mRNA-1 16 4364056 2919M MD:Z:79C101T766A58C190G15A291A695T69C223C404G17 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.2 0.99 snap_masked-168569643-processed-gene-0.50-mRNA-1 16 6875965 630M MD:Z:211A9G21T4T17C44A81G7C228 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168496729-augustus-gene-0.5-mRNA-1 0 603110 649M71N161M MD:Z:428TA334A45 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 71 1 71
NonSucceededWS77111_6.iteration.1 0.99 maker-168524176-snap-gene-0.11-mRNA-1 16 4832359 1100M169N90M444N147M91N27M MD:Z:9G12A68C367T233T64T27A222A354 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 169,444,91 3 91,444,169
OverlapSucceeded_3.iteration.1 0.99 maker-168231820-augustus-gene-0.5-mRNA-2 0 5014846 384M1982N267M190N174M80N105M MD:Z:96C38T700C93 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 1982,190,80 3 1982,190,80
NonSucceededWS77111_6.iteration.2 0.99 augustus_masked-168566019-processed-gene-0.3-mRNA-1 16 809293 255M MD:Z:255 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.2 0.99 maker-168187395-augustus-gene-0.18-mRNA-1 16 5207773 2154M60N819M MD:Z:274G203G1516T188G20A341C91T108C224 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 60 1 60
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-166510344-processed-gene-0.1-mRNA-1 16 6395314 309M MD:Z:204G104 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168449128-processed-gene-0.13-mRNA-1 16 6981510 1409M113N1504M MD:Z:773A171A110C185T196G66T9T621C37GA143T23C272T47T246 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 113 1 113
OverlapSucceeded_2.iteration.1 0.99 maker-168520917-augustus-gene-0.31-mRNA-1 0 4632666 213M492N675M MD:Z:136T68A17G98G565 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 492 1 492
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168504820-processed-gene-0.3-mRNA-1 0 6981715 1509M MD:Z:757G266T9C474 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168455062-processed-gene-0.10-mRNA-1 0 6981518 2346M MD:Z:39C35C36G85C13A101A32C134G24C57T146C127A24CCC115G173G256G144T27T25A19C125C223T107T254 NM:i:25 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.1 0.99 maker-168212301-augustus-gene-0.26-mRNA-1 16 5014157 972M211N1774M196N273M MD:Z:2118C92N610C196 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 211,196 2 196,211
OverlapSucceeded_2.iteration.2 0.99 maker-168464033-snap-gene-0.111-mRNA-1 16 5634005 66M98N103M114N779M MD:Z:17G69G99G159G49T76G161C173G34C24C77 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 98,114 2 114,98
NonSucceededWS77111_6.iteration.1 0.99 augustus_masked-168570117-processed-gene-0.3-mRNA-1 0 4832296 613M109N87M124N229M MD:Z:363T23C175C281A83 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 109,124 2 109,124
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168287424-processed-gene-0.4-mRNA-1 0 6982120 1614M MD:Z:72N64A25T59T56C423C190G116T88A388T48G74 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168257780-processed-gene-0.5-mRNA-1 0 6981623 1752M MD:Z:258G184G149A231G107G253C564 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-159154714-processed-gene-0.2-mRNA-1 0 4672427 1947M MD:Z:428T28G118T201A279G14A449A401T21 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_6.iteration.1 0.99 maker-168449994-augustus-gene-0.21-mRNA-1 16 832898 3532M405N26M MD:Z:30A9A75GA15A69GG48G63C77A155A105G533A321T117C11C69C97G139C65G37C28G16C166C16G8T123G529T74G363G35T9G43G80 NM:i:33 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 405 1 405
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-168184985-processed-gene-0.1-mRNA-1 16 6392751 96M400N1101M169N468M604N1098M MD:Z:802C973G14T356G44G95T473 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 400,169,604 3 604,169,400
OverlapSucceeded_4.iteration.1 0.99 maker-167878050-augustus-gene-0.7-mRNA-1 0 4364364 22M65N2572M571N42M329N539M MD:Z:614G362C137T995A66A160G430C74C29G299 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 65,571,329 3 65,571,329
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168530869-processed-gene-0.10-mRNA-1 16 6981748 1143M MD:Z:184T958 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168377532-snap-gene-0.7-mRNA-1 0 4565081 317M82N124M82N118M382N140M108N102M257N93M99N61M100N376M MD:Z:7C336C524T2G162C20A224T49 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 82,82,382,108,257,99,100 7 82,82,382,108,257,99,100
OverlapSucceeded_2.iteration.1 0.99 maker-168547543-snap-gene-1.74-mRNA-1 16 4631810 198M181N189M309N155M MD:Z:111C263T166 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 181,309 2 309,181
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168518282-processed-gene-0.21-mRNA-1 16 6981618 1911M MD:Z:492A728G365C323 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_6.iteration.1 0.99 augustus_masked-168527842-processed-gene-0.8-mRNA-1 0 4832360 1197M MD:Z:42G292G20A54A98G18G12A23G5T41T26G7T21A41G33G8G4G19A3TA181C164A4C39T13C4 NM:i:25 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.2 0.99 snap_masked-168186642-processed-gene-0.38-mRNA-1 16 6875973 327M MD:Z:75G165T85 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166272012-processed-gene-0.0-mRNA-1 16 5155722 1235M MD:Z:631T221T6G139GC27T66A138 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.2 0.99 maker-168191876-augustus-gene-0.114-mRNA-1 16 5280940 348M680N258M MD:Z:255G72T118A114C43 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 680 1 680
OverlapSucceeded_1.iteration.1 0.99 maker-168569503-snap-gene-0.63-mRNA-1 0 4672930 899M699N159M1031N201M121N234M188N425M136N45M MD:Z:208G360G11T24T150G193T781C222T6 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 699,1031,121,188,136 5 699,1031,121,188,136
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168558609-processed-gene-0.20-mRNA-1 16 4364037 81M114N1440M MD:Z:91A670A196A561 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 114 1 114
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-161990408-processed-gene-0.0-mRNA-1 16 5155817 498M MD:Z:498 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168530681-augustus-gene-0.36-mRNA-1 16 4632128 384M123N81M114N66M120N78M183N78M200N135M232N303M340N114M MD:Z:164C240T833 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 123,114,120,183,200,232,340 7 340,232,200,183,120,114,123
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168341485-processed-gene-1.18-mRNA-1 0 6981793 411M MD:Z:42G368 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-168014894-processed-gene-0.0-mRNA-1 16 6486674 755M490N508M238N233M195N258M MD:Z:6T54A138A155C272A722T344T56 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 490,238,195 3 195,238,490
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-158749036-processed-gene-0.0-mRNA-1 0 5080329 1066M MD:Z:41A837C186 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168549859-augustus-gene-2.70-mRNA-1 0 4631971 71M105N93M108N715M MD:Z:730C40T21G85 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 105,108 2 105,108
OverlapSucceeded_7.iteration.1 0.99 maker-168250993-snap-gene-0.98-mRNA-1 16 5305971 1972M65N979M395N62M149N213M122N84M MD:Z:68TA222G69A75T109C520A68A146A847T555C620 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 65,395,149,122 4 122,149,395,65
OverlapSucceeded_5.iteration.2 0.99 augustus_masked-168551611-processed-gene-0.17-mRNA-1 16 7854078 381M MD:Z:15A307T57 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168558054-processed-gene-0.0-mRNA-1 16 4364337 1148M MD:Z:383A114AT9C13T36T233C45G133C38G10G56G66 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168431040-augustus-gene-1.120-mRNA-1 16 87133 452M119N645M192N747M MD:Z:532C467G227GT130C483 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 119,192 2 192,119
OverlapSucceeded_1.iteration.3 0.99 snap_masked-168483785-processed-gene-0.40-mRNA-1 0 6604225 762M MD:Z:34G112C431A182 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-162020190-processed-gene-0.0-mRNA-1 0 5156280 1401M MD:Z:236A281C101C14A101C71G68G3A92A425 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168473482-augustus-gene-0.24-mRNA-1 16 4632306 366M349N127M81N254M654N1207M MD:Z:1954 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 349,81,654 3 654,81,349
OverlapSucceeded_2.iteration.2 0.99 maker-168467324-augustus-gene-0.34-mRNA-1 0 5634026 1657M241N156M102N74M192N88M103N78M98N116M170N67M88N131M146N722M MD:Z:106C90G549C91G1C43A298G240G73C605T508A351C122 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 241,102,192,103,98,170,88,146 8 241,102,192,103,98,170,88,146
SuccededWS77111nooverlap_1.iteration.1 0.99 maker-168361562-snap-gene-0.67-mRNA-1 16 5100233 675M248N57M291N186M1635N117M115N138M961N349M130N124M1116N183M136N193M MD:Z:29G201T46T183T625C722C43G136A29 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 248,291,1635,115,961,130,1116,136 8 136,1116,130,961,115,1635,291,248
OverlapSucceeded_3.iteration.1 0.99 maker-168185429-augustus-gene-0.61-mRNA-1 0 4945699 144M152N690M189N568M MD:Z:163G1046T2T188 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 152,189 2 152,189
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168183743-processed-gene-0.8-mRNA-1 16 5155914 2151M MD:Z:87G185T468N370G20A105G91C269G92C87C118A32C149C65 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.3 0.99 augustus_masked-168531852-processed-gene-0.2-mRNA-1 0 6232135 2541M MD:Z:8T109A12C19T8T53A27T53C35T37G32G9T273G13A56A20C85A78T47C10C1A81G22T18C503T257G282G237G22T105 NM:i:29 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166582663-processed-gene-0.0-mRNA-1 0 5155888 1185M60N1653M MD:Z:43C206A434G5T95A257C35G1C48T33G34A14T1C17A12T16C324A307C52G136G167C186C71C119A85C115 NM:i:25 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 60 1 60
OverlapSucceeded_1.iteration.1.extra 0.99 snap_masked-168187287-processed-gene-0.28-mRNA-1 0 11609626 291M MD:Z:45G53A95G4G26G63 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.2 0.99 maker-168472835-augustus-gene-0.33-mRNA-1 0 5633922 192M285N48M213N111M205N91M194N446M MD:Z:387G37T462 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 285,213,205,194 4 285,213,205,194
NonSucceededWS77111_6.iteration.3 0.99 augustus_masked-168448574-processed-gene-0.0-mRNA-1 0 5646838 927M MD:Z:167T94G20A99G67G15G80C60T41C129C46G7A90 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
