bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
NonSucceededWS77111_4.iteration.2 0.99 snap_masked-166292353-processed-gene-0.4-mRNA-1 16 5615240 762M MD:Z:762 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168409839-processed-gene-0.68-mRNA-1 0 4672475 1164M MD:Z:18G326G111T54C37T310A34C176C64T25 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168354121-processed-gene-1.66-mRNA-1 16 6981677 321M MD:Z:211T62C46 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-163503528-processed-gene-0.0-mRNA-1 0 5156230 2109M MD:Z:242A326C315A481G82G99T558 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168508384-processed-gene-0.32-mRNA-1 16 4672469 429M MD:Z:400A28 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168512232-processed-gene-0.2-mRNA-1 0 6981534 1077M MD:Z:34A460A49C166T219A144 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_4.iteration.4 0.99 augustus_masked-168207299-processed-gene-0.3-mRNA-1 16 935133 1048M MD:Z:12C9T113T12T25T3G5A1A32C49T69T71C7T22C51T1C128A9A87T11A20T59A38G12A14T31G23G33T38C22C11 NM:i:30 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-167827970-processed-gene-0.8-mRNA-1 0 6486494 588M MD:Z:114C53G27T58T39T118G173 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168190411-processed-gene-0.4-mRNA-1 0 5078369 435M MD:Z:317T95G8G12 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168577173-processed-gene-1.109-mRNA-1 0 4596558 285M MD:Z:285 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168503248-processed-gene-1.26-mRNA-1 16 6981890 2304M MD:Z:763T181T818T65G174A75C73T148 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168576761-processed-gene-0.116-mRNA-1 16 4672552 366M MD:Z:69C15C29A130T113G5 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168293164-processed-gene-0.26-mRNA-1 0 6981732 336M MD:Z:56G279 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-167882969-processed-gene-0.3-mRNA-1 16 4785991 2625M MD:Z:18T60G15T144T206G64C228G135C288G3T269T5A158A36T218C301A5G220T112G121 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168208031-processed-gene-0.1-mRNA-1 0 5156190 1239M MD:Z:100C15G9T7T61A15C129G208A50T62G52A72T7G439 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168393844-processed-gene-0.2-mRNA-1 16 6917294 516M MD:Z:253G262 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-168494032-processed-gene-2.55-mRNA-1 16 4854373 396M MD:Z:42A33A203A51G63 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168203932-processed-gene-0.0-mRNA-1 16 5079085 2085M MD:Z:579G559A786A114C43 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168557695-processed-gene-0.11-mRNA-1 16 4672778 2649M MD:Z:552C1744A351 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168348092-processed-gene-0.8-mRNA-1 0 6905536 732M MD:Z:88G74G39G18G32G95G41G9C23C52C153T52G44 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168176188-processed-gene-0.30-mRNA-1 16 4672424 627M MD:Z:35G17G18C353T24G175 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.2 0.99 snap_masked-168549177-processed-gene-0.100-mRNA-1 16 6876103 1779M MD:Z:724T68N54N55T40C188A181A462 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-166958634-processed-gene-0.3-mRNA-1 0 4672781 2166M MD:Z:179T66T91C323G552A9G316G110G16A203G123G3C163 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_4.iteration.1 0.99 augustus_masked-168577566-processed-gene-0.9-mRNA-1 16 5159854 2027M MD:Z:25T80T42C201C68T5T294T8A9C102C10G59G458C93C559 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166691276-processed-gene-0.0-mRNA-1 0 5079416 1086M MD:Z:660A425 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168550135-processed-gene-0.10-mRNA-1 0 6981920 1404M MD:Z:521C882 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168183601-processed-gene-0.2-mRNA-1 0 5156099 1509M MD:Z:671G58A278G242G159T96 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-167886577-processed-gene-0.9-mRNA-1 16 4788845 1410M MD:Z:185G15T35A1A48G766C313G40 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168254571-processed-gene-0.7-mRNA-1 16 4672641 615M MD:Z:28T361A188C35 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-168331444-processed-gene-0.2-mRNA-1 16 4790219 645M MD:Z:181T93G55A61G168C20G61 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.2.extra 0.99 snap_masked-161377304-processed-gene-0.1-mRNA-1 0 2189030 276M MD:Z:78G65C38A75G16 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-168209543-processed-gene-0.0-mRNA-1 16 6486575 2778M MD:Z:165A464C2T28A156A484C54C565T91GA251T71C17C344T72 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167992451-processed-gene-0.0-mRNA-1 16 5156146 2007M MD:Z:177T585G48T300T116A365A145A20C79G163 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168505850-processed-gene-0.3-mRNA-1 0 6982237 2841M MD:Z:25C193A40A1G138A98G42C345A89A86T218A682G872 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168250761-processed-gene-0.0-mRNA-1 0 6982087 726M MD:Z:726 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168417232-processed-gene-0.11-mRNA-1 0 6981787 2064M MD:Z:36G56AG39G3A308C199A226G584A15C146C131A53G36G111T99T6 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-163436855-processed-gene-0.1-mRNA-1 16 5156297 465M MD:Z:7A20C1C434 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166207517-processed-gene-0.0-mRNA-1 16 5077402 1956M MD:Z:160G47A371T22C32C181C213C196AC104A527G92 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.4 0.99 snap_masked-166294889-processed-gene-0.4-mRNA-1 16 5731868 2784M MD:Z:228C455A482G691C313T249N237A122 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168253220-processed-gene-0.1-mRNA-1 0 1411992 444M MD:Z:32C53G5G130C220 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166414248-processed-gene-0.0-mRNA-1 16 5155838 1032M MD:Z:248G338G73A197C73C98 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-168154322-processed-gene-0.1-mRNA-1 16 6486696 1485M MD:Z:30G152A74G691T64C469 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168453061-processed-gene-0.6-mRNA-1 0 6981597 2259M MD:Z:44A45T53G6A2C543T32G405A14G22T362A84T52C53C24C503 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-166852943-processed-gene-0.0-mRNA-1 0 4854279 1208M MD:Z:704A487G15 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168397458-processed-gene-1.90-mRNA-1 0 4672211 2343M MD:Z:650C115G367G209G126G186C86A245A116T25G53C47T106 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.3 0.99 augustus_masked-168186603-processed-gene-0.2-mRNA-1 16 5547220 1323M MD:Z:175A7T946N192 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-163546503-processed-gene-0.0-mRNA-1 16 4796287 261M MD:Z:261 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167927206-processed-gene-0.5-mRNA-1 16 5156074 1917M MD:Z:164G565T48A174C159A205C75T374C120A24 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167988002-processed-gene-0.2-mRNA-1 0 5155938 1773M MD:Z:174A1274A323 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1.extra 0.99 snap_masked-166717510-processed-gene-0.2-mRNA-1 16 2926319 330M MD:Z:204T98A1T24 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168505644-processed-gene-0.2-mRNA-1 0 6982224 2946M MD:Z:69G41G10G3A119G49A5C400A145G63G92G65T78T279A545T9C123A110A233T44A143C285T14 NM:i:22 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-164606696-processed-gene-0.0-mRNA-1 0 4790161 741M MD:Z:34T192A9A35T467 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168494899-processed-gene-0.0-mRNA-1 0 6895407 918M MD:Z:14C20T173A176T21G40C43G105T191T126 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_4.iteration.1.extra 0.99 augustus_masked-168577386-processed-gene-0.5-mRNA-1 16 10716167 387M MD:Z:196T58A30A38A61 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
SuccededWS77111nooverlap_1.iteration.1 0.99 snap_masked-164326757-processed-gene-0.7-mRNA-1 16 5100423 399M MD:Z:4C14G104G6A81A185 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.2 0.99 snap_masked-165550962-processed-gene-0.3-mRNA-1 16 6875935 1734M MD:Z:43A558N766T74T68T173A46 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.2 0.99 snap_masked-168316967-processed-gene-0.32-mRNA-1 16 6875920 303M MD:Z:239A63 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168188513-processed-gene-0.34-mRNA-1 16 4594043 468M MD:Z:468 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166029284-processed-gene-0.0-mRNA-1 0 5156100 597M MD:Z:41G63C131G22A302C33 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-167841384-processed-gene-0.13-mRNA-1 0 4594385 369M MD:Z:122A10A92G35C74C31 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168405196-processed-gene-0.12-mRNA-1 0 6895911 291M MD:Z:182G108 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168089468-processed-gene-0.0-mRNA-1 16 5156288 1461M MD:Z:136C12T1A43G14G27T58C5G25C11A35A216T152C91A21C137T406T54 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168261449-processed-gene-0.0-mRNA-1 0 6981888 1695M MD:Z:1663C31 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167841173-processed-gene-0.8-mRNA-1 16 5155934 2250M MD:Z:483A1365T400 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-164510435-processed-gene-0.2-mRNA-1 0 4672208 1017M MD:Z:224G90A1G28A24C175A4C16T12C21C143T128G4A47A32A39T13 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.3 0.99 snap_masked-168463841-processed-gene-0.61-mRNA-1 16 6604169 207M MD:Z:45G9A141C9 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.5 0.99 snap_masked-162868190-processed-gene-0.2-mRNA-1 0 5246373 300M MD:Z:175N124 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-168399287-processed-gene-0.0-mRNA-1 16 4854472 2205M MD:Z:261A152T151T33A143A19C62G218T84C107C64T465C125C179C30T6C12G14C10T51 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168482715-processed-gene-0.2-mRNA-1 16 6982204 1239M MD:Z:698A396T143 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168439447-processed-gene-0.5-mRNA-1 16 6894217 1695M MD:Z:96G44T145G180A257A22C225G58C483A176 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168454032-processed-gene-0.8-mRNA-1 16 6981619 1560M MD:Z:177A268A324G146G232C360T47 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168485271-processed-gene-0.4-mRNA-1 0 662560 1062M MD:Z:383C80G56C226C48A56A56T146T3 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168292711-processed-gene-0.5-mRNA-1 0 22801 345M MD:Z:345 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168435244-processed-gene-0.2-mRNA-1 0 6914308 2199M MD:Z:236T152T118G29T36A78G109T119A259T129G22G27G71C71T137G108G482 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1 0.99 augustus_masked-168233841-processed-gene-0.6-mRNA-1 16 4854613 2310M MD:Z:261A114T7G40G770T136G430C190T203C19T33G4T29G61 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_4.iteration.1.extra 0.99 augustus_masked-168565654-processed-gene-0.9-mRNA-1 0 8550715 1845M MD:Z:30G33G111T56G172T81T22C114C23C104C33A21G24C51T21G48T38A19AC67G75T11T456C73G86A51 NM:i:25 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168419721-processed-gene-0.1-mRNA-1 16 6981620 1059M MD:Z:979G79 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-164182358-processed-gene-0.0-mRNA-1 16 5155932 1404M MD:Z:66C25A33T512T58T177T248A14A23C2A123A78A15A17 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168312479-processed-gene-0.2-mRNA-1 16 6981674 1794M MD:Z:129G11C2C506T30C31C5C427A25A241G31T75T269 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-168205370-processed-gene-0.1-mRNA-1 16 5156223 1845M MD:Z:45C96T139A200A26C5G50G103C177C103G212C62C214GA138C93A50T115 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
